checkpoint,curve,layer,value
mlx-community--SmolLM3-3B-abliterated-bf16,x10_z_curve,10,0.4594180261540495
mlx-community--SmolLM3-3B-abliterated-bf16,x10_z_curve,11,1.084177505253424
mlx-community--SmolLM3-3B-abliterated-bf16,x10_z_curve,12,0.7049356090029705
mlx-community--SmolLM3-3B-abliterated-bf16,x10_z_curve,13,0.8124638743811617
mlx-community--SmolLM3-3B-abliterated-bf16,x10_z_curve,14,2.0200813524228765
mlx-community--SmolLM3-3B-abliterated-bf16,x10_z_curve,15,1.2045027094738157
mlx-community--SmolLM3-3B-abliterated-bf16,x10_z_curve,16,0.996567205535661
mlx-community--SmolLM3-3B-abliterated-bf16,x10_z_curve,17,1.0659492522151628
mlx-community--SmolLM3-3B-abliterated-bf16,x10_z_curve,18,0.8886576404421462
mlx-community--SmolLM3-3B-abliterated-bf16,x10_z_curve,19,0.030407968143990168
mlx-community--SmolLM3-3B-abliterated-bf16,x10_z_curve,20,0.22552750096061883
mlx-community--SmolLM3-3B-abliterated-bf16,x10_z_curve,21,0.7771340919040041
mlx-community--SmolLM3-3B-abliterated-bf16,x10_z_curve,22,-0.22391854803381359
mlx-community--SmolLM3-3B-abliterated-bf16,x10_z_curve,23,-0.1171649533823218
mlx-community--SmolLM3-3B-abliterated-bf16,x10_z_curve,24,-0.7964683500658657
mlx-community--SmolLM3-3B-abliterated-bf16,x10_z_curve,25,-0.26916712395994247
mlx-community--SmolLM3-3B-abliterated-bf16,x10_z_curve,26,-0.43983538798086885
mlx-community--SmolLM3-3B-abliterated-bf16,x10_z_curve,27,-0.64404590995022
mlx-community--SmolLM3-3B-abliterated-bf16,x10_z_curve,28,0.0064301015987661535
mlx-community--SmolLM3-3B-abliterated-bf16,x10_z_curve,29,0.1990363943599517
mlx-community--SmolLM3-3B-abliterated-bf16,x10_z_curve,30,0.18960716111711043
mlx-community--SmolLM3-3B-abliterated-bf16,x10_z_curve,31,-0.38719130092322634
mlx-community--SmolLM3-3B-abliterated-bf16,x10_z_curve,32,-0.16778884416975773
mlx-community--SmolLM3-3B-abliterated-bf16,x10_z_curve,33,-0.000881460049079261
mlx-community--SmolLM3-3B-abliterated-bf16,x10_z_curve,34,-139.38756129793504
mlx-community--SmolLM3-3B-abliterated-bf16,x10_z_curve,35,-135.58422690378325
mlx-community--SmolLM3-3B-abliterated-bf16,x10_sigma_min_curve,0,0.6422626972198486
mlx-community--SmolLM3-3B-abliterated-bf16,x10_sigma_min_curve,1,0.5576950311660767
mlx-community--SmolLM3-3B-abliterated-bf16,x10_sigma_min_curve,2,0.010078086517751217
mlx-community--SmolLM3-3B-abliterated-bf16,x10_sigma_min_curve,3,0.009867779910564423
mlx-community--SmolLM3-3B-abliterated-bf16,x10_sigma_min_curve,4,0.009482592344284058
mlx-community--SmolLM3-3B-abliterated-bf16,x10_sigma_min_curve,5,0.00961667113006115
mlx-community--SmolLM3-3B-abliterated-bf16,x10_sigma_min_curve,6,0.009921945631504059
mlx-community--SmolLM3-3B-abliterated-bf16,x10_sigma_min_curve,7,0.009892518632113934
mlx-community--SmolLM3-3B-abliterated-bf16,x10_sigma_min_curve,8,0.009543458931148052
mlx-community--SmolLM3-3B-abliterated-bf16,x10_sigma_min_curve,9,0.009110553190112114
mlx-community--SmolLM3-3B-abliterated-bf16,x10_sigma_min_curve,10,0.009444723837077618
mlx-community--SmolLM3-3B-abliterated-bf16,x10_sigma_min_curve,11,0.00926983542740345
mlx-community--SmolLM3-3B-abliterated-bf16,x10_sigma_min_curve,12,0.009345714002847672
mlx-community--SmolLM3-3B-abliterated-bf16,x10_sigma_min_curve,13,0.009350578300654888
mlx-community--SmolLM3-3B-abliterated-bf16,x10_sigma_min_curve,14,0.009029186330735683
mlx-community--SmolLM3-3B-abliterated-bf16,x10_sigma_min_curve,15,0.009183121845126152
mlx-community--SmolLM3-3B-abliterated-bf16,x10_sigma_min_curve,16,0.009354297071695328
mlx-community--SmolLM3-3B-abliterated-bf16,x10_sigma_min_curve,17,0.009334702044725418
mlx-community--SmolLM3-3B-abliterated-bf16,x10_sigma_min_curve,18,0.009420373477041721
mlx-community--SmolLM3-3B-abliterated-bf16,x10_sigma_min_curve,19,0.009594283998012543
mlx-community--SmolLM3-3B-abliterated-bf16,x10_sigma_min_curve,20,0.009618989191949368
mlx-community--SmolLM3-3B-abliterated-bf16,x10_sigma_min_curve,21,0.009345632046461105
mlx-community--SmolLM3-3B-abliterated-bf16,x10_sigma_min_curve,22,0.009596740826964378
mlx-community--SmolLM3-3B-abliterated-bf16,x10_sigma_min_curve,23,0.009634454734623432
mlx-community--SmolLM3-3B-abliterated-bf16,x10_sigma_min_curve,24,0.009676691144704819
mlx-community--SmolLM3-3B-abliterated-bf16,x10_sigma_min_curve,25,0.009633081033825874
mlx-community--SmolLM3-3B-abliterated-bf16,x10_sigma_min_curve,26,0.00975066889077425
mlx-community--SmolLM3-3B-abliterated-bf16,x10_sigma_min_curve,27,0.009897000156342983
mlx-community--SmolLM3-3B-abliterated-bf16,x10_sigma_min_curve,28,0.00975211150944233
mlx-community--SmolLM3-3B-abliterated-bf16,x10_sigma_min_curve,29,0.009696976281702518
mlx-community--SmolLM3-3B-abliterated-bf16,x10_sigma_min_curve,30,0.00987607054412365
mlx-community--SmolLM3-3B-abliterated-bf16,x10_sigma_min_curve,31,0.010262032970786095
mlx-community--SmolLM3-3B-abliterated-bf16,x10_sigma_min_curve,32,0.010138860903680325
mlx-community--SmolLM3-3B-abliterated-bf16,x10_sigma_min_curve,33,0.010158603079617023
mlx-community--SmolLM3-3B-abliterated-bf16,x10_sigma_min_curve,34,0.7947605848312378
mlx-community--SmolLM3-3B-abliterated-bf16,x10_sigma_min_curve,35,0.6865561008453369
mlx-community--SmolLM3-3B-abliterated-bf16,x10_sigma_mp_curve,0,1.1195707162772175
mlx-community--SmolLM3-3B-abliterated-bf16,x10_sigma_mp_curve,1,1.1245122619456431
mlx-community--SmolLM3-3B-abliterated-bf16,x10_sigma_mp_curve,2,1.1340642193018133
mlx-community--SmolLM3-3B-abliterated-bf16,x10_sigma_mp_curve,3,1.1028663266473888
mlx-community--SmolLM3-3B-abliterated-bf16,x10_sigma_mp_curve,4,1.0921321130507538
mlx-community--SmolLM3-3B-abliterated-bf16,x10_sigma_mp_curve,5,1.1295320097448436
mlx-community--SmolLM3-3B-abliterated-bf16,x10_sigma_mp_curve,6,1.1223388239613532
mlx-community--SmolLM3-3B-abliterated-bf16,x10_sigma_mp_curve,7,1.1107307756278875
mlx-community--SmolLM3-3B-abliterated-bf16,x10_sigma_mp_curve,8,1.0967635672553484
mlx-community--SmolLM3-3B-abliterated-bf16,x10_sigma_mp_curve,9,1.0934249896565675
mlx-community--SmolLM3-3B-abliterated-bf16,x10_sigma_mp_curve,10,1.1035220925245521
mlx-community--SmolLM3-3B-abliterated-bf16,x10_sigma_mp_curve,11,1.1045130250697723
mlx-community--SmolLM3-3B-abliterated-bf16,x10_sigma_mp_curve,12,1.100391811390882
mlx-community--SmolLM3-3B-abliterated-bf16,x10_sigma_mp_curve,13,1.1046825537433893
mlx-community--SmolLM3-3B-abliterated-bf16,x10_sigma_mp_curve,14,1.1078760799948577
mlx-community--SmolLM3-3B-abliterated-bf16,x10_sigma_mp_curve,15,1.0983166691052682
mlx-community--SmolLM3-3B-abliterated-bf16,x10_sigma_mp_curve,16,1.111519352317367
mlx-community--SmolLM3-3B-abliterated-bf16,x10_sigma_mp_curve,17,1.1116064872456861
mlx-community--SmolLM3-3B-abliterated-bf16,x10_sigma_mp_curve,18,1.1155900672606944
mlx-community--SmolLM3-3B-abliterated-bf16,x10_sigma_mp_curve,19,1.1060193233405677
mlx-community--SmolLM3-3B-abliterated-bf16,x10_sigma_mp_curve,20,1.115671734633761
mlx-community--SmolLM3-3B-abliterated-bf16,x10_sigma_mp_curve,21,1.102875866376405
mlx-community--SmolLM3-3B-abliterated-bf16,x10_sigma_mp_curve,22,1.0975160227675356
mlx-community--SmolLM3-3B-abliterated-bf16,x10_sigma_mp_curve,23,1.1055231875223184
mlx-community--SmolLM3-3B-abliterated-bf16,x10_sigma_mp_curve,24,1.0869707248557103
mlx-community--SmolLM3-3B-abliterated-bf16,x10_sigma_mp_curve,25,1.1001101927765764
mlx-community--SmolLM3-3B-abliterated-bf16,x10_sigma_mp_curve,26,1.1075962492202844
mlx-community--SmolLM3-3B-abliterated-bf16,x10_sigma_mp_curve,27,1.1170432998482902
mlx-community--SmolLM3-3B-abliterated-bf16,x10_sigma_mp_curve,28,1.1233686720451042
mlx-community--SmolLM3-3B-abliterated-bf16,x10_sigma_mp_curve,29,1.1237833942125142
mlx-community--SmolLM3-3B-abliterated-bf16,x10_sigma_mp_curve,30,1.1442003258255498
mlx-community--SmolLM3-3B-abliterated-bf16,x10_sigma_mp_curve,31,1.1676086458048316
mlx-community--SmolLM3-3B-abliterated-bf16,x10_sigma_mp_curve,32,1.1615570876578332
mlx-community--SmolLM3-3B-abliterated-bf16,x10_sigma_mp_curve,33,1.1699251671778652
mlx-community--SmolLM3-3B-abliterated-bf16,x10_sigma_mp_curve,34,1.1577080201768903
mlx-community--SmolLM3-3B-abliterated-bf16,x10_sigma_mp_curve,35,1.126748339983789
stabilityai--stablelm-2-1_6b-chat,x1_g_curve,0,0.0
stabilityai--stablelm-2-1_6b-chat,x1_g_curve,1,0.07969658053412616
stabilityai--stablelm-2-1_6b-chat,x1_g_curve,2,0.11428081561322458
stabilityai--stablelm-2-1_6b-chat,x1_g_curve,3,0.1434057991314412
stabilityai--stablelm-2-1_6b-chat,x1_g_curve,4,0.2078259732484501
stabilityai--stablelm-2-1_6b-chat,x1_g_curve,5,0.2683854174087981
stabilityai--stablelm-2-1_6b-chat,x1_g_curve,6,0.26371448824147603
stabilityai--stablelm-2-1_6b-chat,x1_g_curve,7,0.2632471212969553
stabilityai--stablelm-2-1_6b-chat,x1_g_curve,8,0.28329995432107946
stabilityai--stablelm-2-1_6b-chat,x1_g_curve,9,0.3650795186798126
stabilityai--stablelm-2-1_6b-chat,x1_g_curve,10,0.4231009337915818
stabilityai--stablelm-2-1_6b-chat,x1_g_curve,11,0.4131547253046546
stabilityai--stablelm-2-1_6b-chat,x1_g_curve,12,0.43176403144936343
stabilityai--stablelm-2-1_6b-chat,x1_g_curve,13,0.4484167497494416
stabilityai--stablelm-2-1_6b-chat,x1_g_curve,14,0.4835805965408361
stabilityai--stablelm-2-1_6b-chat,x1_g_curve,15,0.47574586567767957
stabilityai--stablelm-2-1_6b-chat,x1_g_curve,16,0.4710646810224369
stabilityai--stablelm-2-1_6b-chat,x1_g_curve,17,0.45862614480045905
stabilityai--stablelm-2-1_6b-chat,x1_g_curve,18,0.421194492898473
stabilityai--stablelm-2-1_6b-chat,x1_g_curve,19,0.3962089991564209
stabilityai--stablelm-2-1_6b-chat,x1_g_curve,20,0.37051148087907193
stabilityai--stablelm-2-1_6b-chat,x1_g_curve,21,0.3576234080897316
stabilityai--stablelm-2-1_6b-chat,x1_g_curve,22,0.3401723986534918
stabilityai--stablelm-2-1_6b-chat,x1_g_curve,23,0.32962050159112216
stabilityai--stablelm-2-1_6b-chat,x1_g_curve,24,0.4662676571450245
stabilityai--stablelm-2-1_6b-chat,auroc_by_layer,0,0.5
stabilityai--stablelm-2-1_6b-chat,auroc_by_layer,1,0.63671875
stabilityai--stablelm-2-1_6b-chat,auroc_by_layer,2,0.9900173611111112
stabilityai--stablelm-2-1_6b-chat,auroc_by_layer,3,0.9995659722222222
stabilityai--stablelm-2-1_6b-chat,auroc_by_layer,4,1.0
stabilityai--stablelm-2-1_6b-chat,auroc_by_layer,5,1.0
stabilityai--stablelm-2-1_6b-chat,auroc_by_layer,6,1.0
stabilityai--stablelm-2-1_6b-chat,auroc_by_layer,7,0.9986979166666666
stabilityai--stablelm-2-1_6b-chat,auroc_by_layer,8,0.9986979166666666
stabilityai--stablelm-2-1_6b-chat,auroc_by_layer,9,0.9978298611111112
stabilityai--stablelm-2-1_6b-chat,auroc_by_layer,10,0.9930555555555556
stabilityai--stablelm-2-1_6b-chat,auroc_by_layer,11,0.9939236111111112
stabilityai--stablelm-2-1_6b-chat,auroc_by_layer,12,0.9904513888888888
stabilityai--stablelm-2-1_6b-chat,auroc_by_layer,13,0.9956597222222222
stabilityai--stablelm-2-1_6b-chat,auroc_by_layer,14,0.9908854166666666
stabilityai--stablelm-2-1_6b-chat,auroc_by_layer,15,0.9917534722222222
stabilityai--stablelm-2-1_6b-chat,auroc_by_layer,16,0.9952256944444444
stabilityai--stablelm-2-1_6b-chat,auroc_by_layer,17,0.9973958333333334
stabilityai--stablelm-2-1_6b-chat,auroc_by_layer,18,0.9978298611111112
stabilityai--stablelm-2-1_6b-chat,auroc_by_layer,19,0.9973958333333334
stabilityai--stablelm-2-1_6b-chat,auroc_by_layer,20,0.9978298611111112
stabilityai--stablelm-2-1_6b-chat,auroc_by_layer,21,0.9982638888888888
stabilityai--stablelm-2-1_6b-chat,auroc_by_layer,22,0.9982638888888888
stabilityai--stablelm-2-1_6b-chat,auroc_by_layer,23,0.9982638888888888
stabilityai--stablelm-2-1_6b-chat,auroc_by_layer,24,1.0
stabilityai--stablelm-2-1_6b-chat,cohen_by_layer,0,
stabilityai--stablelm-2-1_6b-chat,cohen_by_layer,1,0.8988554526916497
stabilityai--stablelm-2-1_6b-chat,cohen_by_layer,2,4.446822519221965
stabilityai--stablelm-2-1_6b-chat,cohen_by_layer,3,5.213510385712245
stabilityai--stablelm-2-1_6b-chat,cohen_by_layer,4,3.8635299823363423
stabilityai--stablelm-2-1_6b-chat,cohen_by_layer,5,4.018886831835691
stabilityai--stablelm-2-1_6b-chat,cohen_by_layer,6,4.379307673458126
stabilityai--stablelm-2-1_6b-chat,cohen_by_layer,7,5.167055180327702
stabilityai--stablelm-2-1_6b-chat,cohen_by_layer,8,4.98729910468392
stabilityai--stablelm-2-1_6b-chat,cohen_by_layer,9,4.97627690656263
stabilityai--stablelm-2-1_6b-chat,cohen_by_layer,10,4.565182455369229
stabilityai--stablelm-2-1_6b-chat,cohen_by_layer,11,4.650935317787362
stabilityai--stablelm-2-1_6b-chat,cohen_by_layer,12,4.316350066912658
stabilityai--stablelm-2-1_6b-chat,cohen_by_layer,13,4.419189824342492
stabilityai--stablelm-2-1_6b-chat,cohen_by_layer,14,4.2673158684802015
stabilityai--stablelm-2-1_6b-chat,cohen_by_layer,15,4.353935451336493
stabilityai--stablelm-2-1_6b-chat,cohen_by_layer,16,4.565550027076059
stabilityai--stablelm-2-1_6b-chat,cohen_by_layer,17,4.642173692274833
stabilityai--stablelm-2-1_6b-chat,cohen_by_layer,18,4.87625674535621
stabilityai--stablelm-2-1_6b-chat,cohen_by_layer,19,4.882649632827549
stabilityai--stablelm-2-1_6b-chat,cohen_by_layer,20,5.101070261140993
stabilityai--stablelm-2-1_6b-chat,cohen_by_layer,21,5.165856717916155
stabilityai--stablelm-2-1_6b-chat,cohen_by_layer,22,4.9087679677002125
stabilityai--stablelm-2-1_6b-chat,cohen_by_layer,23,4.985798329368171
stabilityai--stablelm-2-1_6b-chat,cohen_by_layer,24,5.592860258538301
stabilityai--stablelm-2-1_6b-chat,x2_wm_curve,0,1.0068516212449812
stabilityai--stablelm-2-1_6b-chat,x2_wm_curve,1,0.9905983098865286
stabilityai--stablelm-2-1_6b-chat,x2_wm_curve,2,0.9800837843137661
stabilityai--stablelm-2-1_6b-chat,x2_wm_curve,3,0.9779915115230754
stabilityai--stablelm-2-1_6b-chat,x2_wm_curve,4,1.0009577906095142
stabilityai--stablelm-2-1_6b-chat,x2_wm_curve,5,1.02030760750599
stabilityai--stablelm-2-1_6b-chat,x2_wm_curve,6,1.02078477797315
stabilityai--stablelm-2-1_6b-chat,x2_wm_curve,7,1.0178160608719624
stabilityai--stablelm-2-1_6b-chat,x2_wm_curve,8,1.0370591959217692
stabilityai--stablelm-2-1_6b-chat,x2_wm_curve,9,1.045420073593634
stabilityai--stablelm-2-1_6b-chat,x2_wm_curve,10,1.0760013385192801
stabilityai--stablelm-2-1_6b-chat,x2_wm_curve,11,1.095168725346878
stabilityai--stablelm-2-1_6b-chat,x2_wm_curve,12,1.1051045982529308
stabilityai--stablelm-2-1_6b-chat,x2_wm_curve,13,1.107715843102866
stabilityai--stablelm-2-1_6b-chat,x2_wm_curve,14,1.0866845424158986
stabilityai--stablelm-2-1_6b-chat,x2_wm_curve,15,1.091713394352875
stabilityai--stablelm-2-1_6b-chat,x2_wm_curve,16,1.0550648642324585
stabilityai--stablelm-2-1_6b-chat,x2_wm_curve,17,1.0044791211538813
stabilityai--stablelm-2-1_6b-chat,x2_wm_curve,18,1.0111971482581819
stabilityai--stablelm-2-1_6b-chat,x2_wm_curve,19,0.9768894902070022
stabilityai--stablelm-2-1_6b-chat,x2_wm_curve,20,1.011515604979378
stabilityai--stablelm-2-1_6b-chat,x2_wm_curve,21,0.9418179894030523
stabilityai--stablelm-2-1_6b-chat,x2_wm_curve,22,1.0130540668245336
stabilityai--stablelm-2-1_6b-chat,x2_wm_curve,23,1.1123992582981816
stabilityai--stablelm-2-1_6b-chat,x8_drive_gap_curve,0,0.0
stabilityai--stablelm-2-1_6b-chat,x8_drive_gap_curve,1,-0.07973224918047589
stabilityai--stablelm-2-1_6b-chat,x8_drive_gap_curve,2,-0.02001035213470459
stabilityai--stablelm-2-1_6b-chat,x8_drive_gap_curve,3,-0.2306786874930064
stabilityai--stablelm-2-1_6b-chat,x8_drive_gap_curve,4,-0.11965980132420861
stabilityai--stablelm-2-1_6b-chat,x8_drive_gap_curve,5,0.7419969240824381
stabilityai--stablelm-2-1_6b-chat,x8_drive_gap_curve,6,-0.1270697911580403
stabilityai--stablelm-2-1_6b-chat,x8_drive_gap_curve,7,0.18785711129506422
stabilityai--stablelm-2-1_6b-chat,x8_drive_gap_curve,8,0.81643013159434
stabilityai--stablelm-2-1_6b-chat,x8_drive_gap_curve,9,1.0095507204532623
stabilityai--stablelm-2-1_6b-chat,x8_drive_gap_curve,10,0.18751137455304467
stabilityai--stablelm-2-1_6b-chat,x8_drive_gap_curve,11,0.48916910092035926
stabilityai--stablelm-2-1_6b-chat,x8_drive_gap_curve,12,0.5086645483970642
stabilityai--stablelm-2-1_6b-chat,x8_drive_gap_curve,13,0.762278735637665
stabilityai--stablelm-2-1_6b-chat,x8_drive_gap_curve,14,0.154311865568161
stabilityai--stablelm-2-1_6b-chat,x8_drive_gap_curve,15,1.1583236356576285
stabilityai--stablelm-2-1_6b-chat,x8_drive_gap_curve,16,2.3437594672044115
stabilityai--stablelm-2-1_6b-chat,x8_drive_gap_curve,17,0.833884338537852
stabilityai--stablelm-2-1_6b-chat,x8_drive_gap_curve,18,1.0944137175877888
stabilityai--stablelm-2-1_6b-chat,x8_drive_gap_curve,19,1.625225673119227
stabilityai--stablelm-2-1_6b-chat,x8_drive_gap_curve,20,1.2171273926893869
stabilityai--stablelm-2-1_6b-chat,x8_drive_gap_curve,21,1.2506302893161774
stabilityai--stablelm-2-1_6b-chat,x8_drive_gap_curve,22,0.644507865111033
stabilityai--stablelm-2-1_6b-chat,x8_drive_gap_curve,23,-0.2983351548512778
stabilityai--stablelm-2-1_6b-chat,x8_drive_gap_curve,24,0.6684410969416299
stabilityai--stablelm-2-1_6b-chat,x10_scar_curve,0,0.44299987484884495
stabilityai--stablelm-2-1_6b-chat,x10_scar_curve,1,0.4894728087893734
stabilityai--stablelm-2-1_6b-chat,x10_scar_curve,2,0.5414614967917118
stabilityai--stablelm-2-1_6b-chat,x10_scar_curve,3,0.5862880866417604
stabilityai--stablelm-2-1_6b-chat,x10_scar_curve,4,0.5905950674598538
stabilityai--stablelm-2-1_6b-chat,x10_scar_curve,5,0.6274177871986047
stabilityai--stablelm-2-1_6b-chat,x10_scar_curve,6,0.6803329690837879
stabilityai--stablelm-2-1_6b-chat,x10_scar_curve,7,0.7028560967045473
stabilityai--stablelm-2-1_6b-chat,x10_scar_curve,8,0.7011316872887089
stabilityai--stablelm-2-1_6b-chat,x10_scar_curve,9,0.7191111733523269
stabilityai--stablelm-2-1_6b-chat,x10_scar_curve,10,0.7279426466017301
stabilityai--stablelm-2-1_6b-chat,x10_scar_curve,11,0.7227582414371263
stabilityai--stablelm-2-1_6b-chat,x10_scar_curve,12,0.7337796022169425
stabilityai--stablelm-2-1_6b-chat,x10_scar_curve,13,0.7657290328541617
stabilityai--stablelm-2-1_6b-chat,x10_scar_curve,14,0.7524435922868083
stabilityai--stablelm-2-1_6b-chat,x10_scar_curve,15,0.7383212112468771
stabilityai--stablelm-2-1_6b-chat,x10_scar_curve,16,0.7395004387740448
stabilityai--stablelm-2-1_6b-chat,x10_scar_curve,17,0.7399807153278297
stabilityai--stablelm-2-1_6b-chat,x10_scar_curve,18,0.7202458562860253
stabilityai--stablelm-2-1_6b-chat,x10_scar_curve,19,0.6813214578973781
stabilityai--stablelm-2-1_6b-chat,x10_scar_curve,20,0.6900983746002217
stabilityai--stablelm-2-1_6b-chat,x10_scar_curve,21,0.662031363472363
stabilityai--stablelm-2-1_6b-chat,x10_scar_curve,22,0.6237993023826746
stabilityai--stablelm-2-1_6b-chat,x10_scar_curve,23,0.39946859638833676
stabilityai--stablelm-2-1_6b-chat,x10_z_curve,0,-3.935407403095872
stabilityai--stablelm-2-1_6b-chat,x10_z_curve,1,-3.211421039411845
stabilityai--stablelm-2-1_6b-chat,x10_z_curve,2,-2.4015065797893196
stabilityai--stablelm-2-1_6b-chat,x10_z_curve,3,-1.7031680625047596
stabilityai--stablelm-2-1_6b-chat,x10_z_curve,4,-1.6360710424427447
stabilityai--stablelm-2-1_6b-chat,x10_z_curve,5,-1.0624221525592237
stabilityai--stablelm-2-1_6b-chat,x10_z_curve,6,-0.23807415323217618
stabilityai--stablelm-2-1_6b-chat,x10_z_curve,7,0.11280615240577303
stabilityai--stablelm-2-1_6b-chat,x10_z_curve,8,0.0859421522960966
stabilityai--stablelm-2-1_6b-chat,x10_z_curve,9,0.3660385790197504
stabilityai--stablelm-2-1_6b-chat,x10_z_curve,10,0.5036211601408492
stabilityai--stablelm-2-1_6b-chat,x10_z_curve,11,0.4228550383420941
stabilityai--stablelm-2-1_6b-chat,x10_z_curve,12,0.5945531481287504
stabilityai--stablelm-2-1_6b-chat,x10_z_curve,13,1.0922826897672477
stabilityai--stablelm-2-1_6b-chat,x10_z_curve,14,0.8853132348452233
stabilityai--stablelm-2-1_6b-chat,x10_z_curve,15,0.6653053629784658
stabilityai--stablelm-2-1_6b-chat,x10_z_curve,16,0.6836761559747245
stabilityai--stablelm-2-1_6b-chat,x10_z_curve,17,0.6911582244876013
stabilityai--stablelm-2-1_6b-chat,x10_z_curve,18,0.3837154266264441
stabilityai--stablelm-2-1_6b-chat,x10_z_curve,19,-0.2226748151441335
stabilityai--stablelm-2-1_6b-chat,x10_z_curve,20,-0.0859421522960966
stabilityai--stablelm-2-1_6b-chat,x10_z_curve,21,-0.5231887731343953
stabilityai--stablelm-2-1_6b-chat,x10_z_curve,22,-1.1187933226532756
stabilityai--stablelm-2-1_6b-chat,x10_z_curve,23,-4.61356669554492
stabilityai--stablelm-2-1_6b-chat,x10_sigma_min_curve,0,0.35338059067726135
stabilityai--stablelm-2-1_6b-chat,x10_sigma_min_curve,1,0.31960567831993103
stabilityai--stablelm-2-1_6b-chat,x10_sigma_min_curve,2,0.28958284854888916
stabilityai--stablelm-2-1_6b-chat,x10_sigma_min_curve,3,0.26420536637306213
stabilityai--stablelm-2-1_6b-chat,x10_sigma_min_curve,4,0.261182963848114
stabilityai--stablelm-2-1_6b-chat,x10_sigma_min_curve,5,0.2373325675725937
stabilityai--stablelm-2-1_6b-chat,x10_sigma_min_curve,6,0.21489545702934265
stabilityai--stablelm-2-1_6b-chat,x10_sigma_min_curve,7,0.20431563258171082
stabilityai--stablelm-2-1_6b-chat,x10_sigma_min_curve,8,0.2048143744468689
stabilityai--stablelm-2-1_6b-chat,x10_sigma_min_curve,9,0.19569545984268188
stabilityai--stablelm-2-1_6b-chat,x10_sigma_min_curve,10,0.19491249322891235
stabilityai--stablelm-2-1_6b-chat,x10_sigma_min_curve,11,0.19646598398685455
stabilityai--stablelm-2-1_6b-chat,x10_sigma_min_curve,12,0.19447572529315948
stabilityai--stablelm-2-1_6b-chat,x10_sigma_min_curve,13,0.18487608432769775
stabilityai--stablelm-2-1_6b-chat,x10_sigma_min_curve,14,0.1893002688884735
stabilityai--stablelm-2-1_6b-chat,x10_sigma_min_curve,15,0.20107412338256836
stabilityai--stablelm-2-1_6b-chat,x10_sigma_min_curve,16,0.2032352238893509
stabilityai--stablelm-2-1_6b-chat,x10_sigma_min_curve,17,0.2073167860507965
stabilityai--stablelm-2-1_6b-chat,x10_sigma_min_curve,18,0.21980758011341095
stabilityai--stablelm-2-1_6b-chat,x10_sigma_min_curve,19,0.24411235749721527
stabilityai--stablelm-2-1_6b-chat,x10_sigma_min_curve,20,0.2408255636692047
stabilityai--stablelm-2-1_6b-chat,x10_sigma_min_curve,21,0.259893536567688
stabilityai--stablelm-2-1_6b-chat,x10_sigma_min_curve,22,0.2775484323501587
stabilityai--stablelm-2-1_6b-chat,x10_sigma_min_curve,23,0.4102783501148224
stabilityai--stablelm-2-1_6b-chat,x10_sigma_mp_curve,0,0.9800372143004666
stabilityai--stablelm-2-1_6b-chat,x10_sigma_mp_curve,1,0.9864777528749403
stabilityai--stablelm-2-1_6b-chat,x10_sigma_mp_curve,2,1.0074751263971815
stabilityai--stablelm-2-1_6b-chat,x10_sigma_mp_curve,3,1.0191303169756607
stabilityai--stablelm-2-1_6b-chat,x10_sigma_mp_curve,4,1.0175128751741487
stabilityai--stablelm-2-1_6b-chat,x10_sigma_mp_curve,5,1.0064104204758737
stabilityai--stablelm-2-1_6b-chat,x10_sigma_mp_curve,6,1.029343208706465
stabilityai--stablelm-2-1_6b-chat,x10_sigma_mp_curve,7,1.030760323917399
stabilityai--stablelm-2-1_6b-chat,x10_sigma_mp_curve,8,1.0291818547467617
stabilityai--stablelm-2-1_6b-chat,x10_sigma_mp_curve,9,1.024924614995443
stabilityai--stablelm-2-1_6b-chat,x10_sigma_mp_curve,10,1.0417951311388394
stabilityai--stablelm-2-1_6b-chat,x10_sigma_mp_curve,11,1.0376373816784181
stabilityai--stablelm-2-1_6b-chat,x10_sigma_mp_curve,12,1.053525379060128
stabilityai--stablelm-2-1_6b-chat,x10_sigma_mp_curve,13,1.077977675995267
stabilityai--stablelm-2-1_6b-chat,x10_sigma_mp_curve,14,1.0705200929797472
stabilityai--stablelm-2-1_6b-chat,x10_sigma_mp_curve,15,1.1007213625440655
stabilityai--stablelm-2-1_6b-chat,x10_sigma_mp_curve,16,1.115576659018568
stabilityai--stablelm-2-1_6b-chat,x10_sigma_mp_curve,17,1.1392398891038578
stabilityai--stablelm-2-1_6b-chat,x10_sigma_mp_curve,18,1.1542198033392923
stabilityai--stablelm-2-1_6b-chat,x10_sigma_mp_curve,19,1.1719557733102717
stabilityai--stablelm-2-1_6b-chat,x10_sigma_mp_curve,20,1.1797798110833482
stabilityai--stablelm-2-1_6b-chat,x10_sigma_mp_curve,21,1.1935121442409131
stabilityai--stablelm-2-1_6b-chat,x10_sigma_mp_curve,22,1.1671806554860693
stabilityai--stablelm-2-1_6b-chat,x10_sigma_mp_curve,23,1.0293123812130673
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x1_g_curve,0,0.0
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x1_g_curve,1,0.039004561874668026
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x1_g_curve,2,0.06375009123440345
venkycs--SmolLM2-1.7B-Instruct-Abliterated,x1_g_curve,3,0.06921685574132735
