metric,READOUT_CLASS,BASELINE_ONLY,DESCRIPTIVE,pair,ckpt_a,ckpt_b,axis,layer,abs_cos,rotation,source_file,json_path
M3c,activation,False,True,Qwen3-4B-Base-plain||RandInit-4B,Qwen3-4B-Base-plain,RandInit-4B,r_ablit,33,0.029295,0.970705,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-plain||RandInit-4B.r_ablit.per_layer_abs[33]
M3c,activation,False,True,Qwen3-4B-Base-plain||RandInit-4B,Qwen3-4B-Base-plain,RandInit-4B,r_ablit,34,0.013748,0.986252,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-plain||RandInit-4B.r_ablit.per_layer_abs[34]
M3c,activation,False,True,Qwen3-4B-Base-plain||RandInit-4B,Qwen3-4B-Base-plain,RandInit-4B,r_ablit,35,0.017684,0.982316,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-plain||RandInit-4B.r_ablit.per_layer_abs[35]
M3c,activation,False,True,Qwen3-4B-Base-plain||RandInit-4B,Qwen3-4B-Base-plain,RandInit-4B,r_ablit,36,0.036935,0.963065,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-Base-plain||RandInit-4B.r_ablit.per_layer_abs[36]
M3c,activation,False,True,Qwen3-4B-SafeRL||Qwen3-4B-abliterated,Qwen3-4B-SafeRL,Qwen3-4B-abliterated,r_content,AT_BAND,0.97329,0.02671,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||Qwen3-4B-abliterated.r_content.at_band
M3c,activation,False,True,Qwen3-4B-SafeRL||Qwen3-4B-abliterated,Qwen3-4B-SafeRL,Qwen3-4B-abliterated,r_content,0,0.999998,2e-06,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||Qwen3-4B-abliterated.r_content.per_layer_abs[0]
M3c,activation,False,True,Qwen3-4B-SafeRL||Qwen3-4B-abliterated,Qwen3-4B-SafeRL,Qwen3-4B-abliterated,r_content,1,0.999915,8.5e-05,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||Qwen3-4B-abliterated.r_content.per_layer_abs[1]
M3c,activation,False,True,Qwen3-4B-SafeRL||Qwen3-4B-abliterated,Qwen3-4B-SafeRL,Qwen3-4B-abliterated,r_content,2,0.999845,0.000155,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||Qwen3-4B-abliterated.r_content.per_layer_abs[2]
M3c,activation,False,True,Qwen3-4B-SafeRL||Qwen3-4B-abliterated,Qwen3-4B-SafeRL,Qwen3-4B-abliterated,r_content,3,0.999742,0.000258,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||Qwen3-4B-abliterated.r_content.per_layer_abs[3]
M3c,activation,False,True,Qwen3-4B-SafeRL||Qwen3-4B-abliterated,Qwen3-4B-SafeRL,Qwen3-4B-abliterated,r_content,4,0.999601,0.000399,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||Qwen3-4B-abliterated.r_content.per_layer_abs[4]
M3c,activation,False,True,Qwen3-4B-SafeRL||Qwen3-4B-abliterated,Qwen3-4B-SafeRL,Qwen3-4B-abliterated,r_content,5,0.999318,0.000682,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||Qwen3-4B-abliterated.r_content.per_layer_abs[5]
M3c,activation,False,True,Qwen3-4B-SafeRL||Qwen3-4B-abliterated,Qwen3-4B-SafeRL,Qwen3-4B-abliterated,r_content,6,0.99904,0.00096,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||Qwen3-4B-abliterated.r_content.per_layer_abs[6]
M3c,activation,False,True,Qwen3-4B-SafeRL||Qwen3-4B-abliterated,Qwen3-4B-SafeRL,Qwen3-4B-abliterated,r_content,7,0.999048,0.000952,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||Qwen3-4B-abliterated.r_content.per_layer_abs[7]
M3c,activation,False,True,Qwen3-4B-SafeRL||Qwen3-4B-abliterated,Qwen3-4B-SafeRL,Qwen3-4B-abliterated,r_content,8,0.998858,0.001142,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||Qwen3-4B-abliterated.r_content.per_layer_abs[8]
M3c,activation,False,True,Qwen3-4B-SafeRL||Qwen3-4B-abliterated,Qwen3-4B-SafeRL,Qwen3-4B-abliterated,r_content,9,0.99835,0.00165,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||Qwen3-4B-abliterated.r_content.per_layer_abs[9]
M3c,activation,False,True,Qwen3-4B-SafeRL||Qwen3-4B-abliterated,Qwen3-4B-SafeRL,Qwen3-4B-abliterated,r_content,10,0.998065,0.001935,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||Qwen3-4B-abliterated.r_content.per_layer_abs[10]
M3c,activation,False,True,Qwen3-4B-SafeRL||Qwen3-4B-abliterated,Qwen3-4B-SafeRL,Qwen3-4B-abliterated,r_content,11,0.997907,0.002093,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||Qwen3-4B-abliterated.r_content.per_layer_abs[11]
M3c,activation,False,True,Qwen3-4B-SafeRL||Qwen3-4B-abliterated,Qwen3-4B-SafeRL,Qwen3-4B-abliterated,r_content,12,0.996857,0.003143,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||Qwen3-4B-abliterated.r_content.per_layer_abs[12]
M3c,activation,False,True,Qwen3-4B-SafeRL||Qwen3-4B-abliterated,Qwen3-4B-SafeRL,Qwen3-4B-abliterated,r_content,13,0.996056,0.003944,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||Qwen3-4B-abliterated.r_content.per_layer_abs[13]
M3c,activation,False,True,Qwen3-4B-SafeRL||Qwen3-4B-abliterated,Qwen3-4B-SafeRL,Qwen3-4B-abliterated,r_content,14,0.996329,0.003671,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||Qwen3-4B-abliterated.r_content.per_layer_abs[14]
M3c,activation,False,True,Qwen3-4B-SafeRL||Qwen3-4B-abliterated,Qwen3-4B-SafeRL,Qwen3-4B-abliterated,r_content,15,0.994263,0.005737,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||Qwen3-4B-abliterated.r_content.per_layer_abs[15]
M3c,activation,False,True,Qwen3-4B-SafeRL||Qwen3-4B-abliterated,Qwen3-4B-SafeRL,Qwen3-4B-abliterated,r_content,16,0.990329,0.009671,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||Qwen3-4B-abliterated.r_content.per_layer_abs[16]
M3c,activation,False,True,Qwen3-4B-SafeRL||Qwen3-4B-abliterated,Qwen3-4B-SafeRL,Qwen3-4B-abliterated,r_content,17,0.989265,0.010735,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||Qwen3-4B-abliterated.r_content.per_layer_abs[17]
M3c,activation,False,True,Qwen3-4B-SafeRL||Qwen3-4B-abliterated,Qwen3-4B-SafeRL,Qwen3-4B-abliterated,r_content,18,0.984376,0.015624,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||Qwen3-4B-abliterated.r_content.per_layer_abs[18]
M3c,activation,False,True,Qwen3-4B-SafeRL||Qwen3-4B-abliterated,Qwen3-4B-SafeRL,Qwen3-4B-abliterated,r_content,19,0.962992,0.037008,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||Qwen3-4B-abliterated.r_content.per_layer_abs[19]
M3c,activation,False,True,Qwen3-4B-SafeRL||Qwen3-4B-abliterated,Qwen3-4B-SafeRL,Qwen3-4B-abliterated,r_content,20,0.948459,0.051541,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||Qwen3-4B-abliterated.r_content.per_layer_abs[20]
M3c,activation,False,True,Qwen3-4B-SafeRL||Qwen3-4B-abliterated,Qwen3-4B-SafeRL,Qwen3-4B-abliterated,r_content,21,0.947742,0.052258,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||Qwen3-4B-abliterated.r_content.per_layer_abs[21]
M3c,activation,False,True,Qwen3-4B-SafeRL||Qwen3-4B-abliterated,Qwen3-4B-SafeRL,Qwen3-4B-abliterated,r_content,22,0.945856,0.054144,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||Qwen3-4B-abliterated.r_content.per_layer_abs[22]
M3c,activation,False,True,Qwen3-4B-SafeRL||Qwen3-4B-abliterated,Qwen3-4B-SafeRL,Qwen3-4B-abliterated,r_content,23,0.944529,0.055471,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||Qwen3-4B-abliterated.r_content.per_layer_abs[23]
M3c,activation,False,True,Qwen3-4B-SafeRL||Qwen3-4B-abliterated,Qwen3-4B-SafeRL,Qwen3-4B-abliterated,r_content,24,0.953853,0.046147,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||Qwen3-4B-abliterated.r_content.per_layer_abs[24]
M3c,activation,False,True,Qwen3-4B-SafeRL||Qwen3-4B-abliterated,Qwen3-4B-SafeRL,Qwen3-4B-abliterated,r_content,25,0.954962,0.045038,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||Qwen3-4B-abliterated.r_content.per_layer_abs[25]
M3c,activation,False,True,Qwen3-4B-SafeRL||Qwen3-4B-abliterated,Qwen3-4B-SafeRL,Qwen3-4B-abliterated,r_content,26,0.956243,0.043757,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||Qwen3-4B-abliterated.r_content.per_layer_abs[26]
M3c,activation,False,True,Qwen3-4B-SafeRL||Qwen3-4B-abliterated,Qwen3-4B-SafeRL,Qwen3-4B-abliterated,r_content,27,0.958092,0.041908,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||Qwen3-4B-abliterated.r_content.per_layer_abs[27]
M3c,activation,False,True,Qwen3-4B-SafeRL||Qwen3-4B-abliterated,Qwen3-4B-SafeRL,Qwen3-4B-abliterated,r_content,28,0.959632,0.040368,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||Qwen3-4B-abliterated.r_content.per_layer_abs[28]
M3c,activation,False,True,Qwen3-4B-SafeRL||Qwen3-4B-abliterated,Qwen3-4B-SafeRL,Qwen3-4B-abliterated,r_content,29,0.959427,0.040573,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||Qwen3-4B-abliterated.r_content.per_layer_abs[29]
M3c,activation,False,True,Qwen3-4B-SafeRL||Qwen3-4B-abliterated,Qwen3-4B-SafeRL,Qwen3-4B-abliterated,r_content,30,0.957813,0.042187,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||Qwen3-4B-abliterated.r_content.per_layer_abs[30]
M3c,activation,False,True,Qwen3-4B-SafeRL||Qwen3-4B-abliterated,Qwen3-4B-SafeRL,Qwen3-4B-abliterated,r_content,31,0.956781,0.043219,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||Qwen3-4B-abliterated.r_content.per_layer_abs[31]
M3c,activation,False,True,Qwen3-4B-SafeRL||Qwen3-4B-abliterated,Qwen3-4B-SafeRL,Qwen3-4B-abliterated,r_content,32,0.956556,0.043444,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||Qwen3-4B-abliterated.r_content.per_layer_abs[32]
M3c,activation,False,True,Qwen3-4B-SafeRL||Qwen3-4B-abliterated,Qwen3-4B-SafeRL,Qwen3-4B-abliterated,r_content,33,0.956813,0.043187,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||Qwen3-4B-abliterated.r_content.per_layer_abs[33]
M3c,activation,False,True,Qwen3-4B-SafeRL||Qwen3-4B-abliterated,Qwen3-4B-SafeRL,Qwen3-4B-abliterated,r_content,34,0.955308,0.044692,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||Qwen3-4B-abliterated.r_content.per_layer_abs[34]
M3c,activation,False,True,Qwen3-4B-SafeRL||Qwen3-4B-abliterated,Qwen3-4B-SafeRL,Qwen3-4B-abliterated,r_content,35,0.953923,0.046077,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||Qwen3-4B-abliterated.r_content.per_layer_abs[35]
M3c,activation,False,True,Qwen3-4B-SafeRL||Qwen3-4B-abliterated,Qwen3-4B-SafeRL,Qwen3-4B-abliterated,r_content,36,0.949326,0.050674,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||Qwen3-4B-abliterated.r_content.per_layer_abs[36]
M3c,activation,False,True,Qwen3-4B-SafeRL||Qwen3-4B-abliterated,Qwen3-4B-SafeRL,Qwen3-4B-abliterated,r_ablit,AT_BAND,0.326474,0.673526,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||Qwen3-4B-abliterated.r_ablit.at_band
M3c,activation,False,True,Qwen3-4B-SafeRL||Qwen3-4B-abliterated,Qwen3-4B-SafeRL,Qwen3-4B-abliterated,r_ablit,0,0.0,1.0,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||Qwen3-4B-abliterated.r_ablit.per_layer_abs[0]
M3c,activation,False,True,Qwen3-4B-SafeRL||Qwen3-4B-abliterated,Qwen3-4B-SafeRL,Qwen3-4B-abliterated,r_ablit,1,0.99875,0.00125,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||Qwen3-4B-abliterated.r_ablit.per_layer_abs[1]
M3c,activation,False,True,Qwen3-4B-SafeRL||Qwen3-4B-abliterated,Qwen3-4B-SafeRL,Qwen3-4B-abliterated,r_ablit,2,0.993426,0.006574,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||Qwen3-4B-abliterated.r_ablit.per_layer_abs[2]
M3c,activation,False,True,Qwen3-4B-SafeRL||Qwen3-4B-abliterated,Qwen3-4B-SafeRL,Qwen3-4B-abliterated,r_ablit,3,0.988692,0.011308,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||Qwen3-4B-abliterated.r_ablit.per_layer_abs[3]
M3c,activation,False,True,Qwen3-4B-SafeRL||Qwen3-4B-abliterated,Qwen3-4B-SafeRL,Qwen3-4B-abliterated,r_ablit,4,0.987484,0.012516,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||Qwen3-4B-abliterated.r_ablit.per_layer_abs[4]
M3c,activation,False,True,Qwen3-4B-SafeRL||Qwen3-4B-abliterated,Qwen3-4B-SafeRL,Qwen3-4B-abliterated,r_ablit,5,0.977458,0.022542,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||Qwen3-4B-abliterated.r_ablit.per_layer_abs[5]
M3c,activation,False,True,Qwen3-4B-SafeRL||Qwen3-4B-abliterated,Qwen3-4B-SafeRL,Qwen3-4B-abliterated,r_ablit,6,0.96305,0.03695,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||Qwen3-4B-abliterated.r_ablit.per_layer_abs[6]
M3c,activation,False,True,Qwen3-4B-SafeRL||Qwen3-4B-abliterated,Qwen3-4B-SafeRL,Qwen3-4B-abliterated,r_ablit,7,0.940816,0.059184,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||Qwen3-4B-abliterated.r_ablit.per_layer_abs[7]
M3c,activation,False,True,Qwen3-4B-SafeRL||Qwen3-4B-abliterated,Qwen3-4B-SafeRL,Qwen3-4B-abliterated,r_ablit,8,0.920964,0.079036,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||Qwen3-4B-abliterated.r_ablit.per_layer_abs[8]
M3c,activation,False,True,Qwen3-4B-SafeRL||Qwen3-4B-abliterated,Qwen3-4B-SafeRL,Qwen3-4B-abliterated,r_ablit,9,0.871724,0.128276,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||Qwen3-4B-abliterated.r_ablit.per_layer_abs[9]
M3c,activation,False,True,Qwen3-4B-SafeRL||Qwen3-4B-abliterated,Qwen3-4B-SafeRL,Qwen3-4B-abliterated,r_ablit,10,0.847634,0.152366,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||Qwen3-4B-abliterated.r_ablit.per_layer_abs[10]
M3c,activation,False,True,Qwen3-4B-SafeRL||Qwen3-4B-abliterated,Qwen3-4B-SafeRL,Qwen3-4B-abliterated,r_ablit,11,0.783292,0.216708,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||Qwen3-4B-abliterated.r_ablit.per_layer_abs[11]
M3c,activation,False,True,Qwen3-4B-SafeRL||Qwen3-4B-abliterated,Qwen3-4B-SafeRL,Qwen3-4B-abliterated,r_ablit,12,0.715625,0.284375,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||Qwen3-4B-abliterated.r_ablit.per_layer_abs[12]
M3c,activation,False,True,Qwen3-4B-SafeRL||Qwen3-4B-abliterated,Qwen3-4B-SafeRL,Qwen3-4B-abliterated,r_ablit,13,0.696494,0.303506,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||Qwen3-4B-abliterated.r_ablit.per_layer_abs[13]
M3c,activation,False,True,Qwen3-4B-SafeRL||Qwen3-4B-abliterated,Qwen3-4B-SafeRL,Qwen3-4B-abliterated,r_ablit,14,0.65801,0.34199,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||Qwen3-4B-abliterated.r_ablit.per_layer_abs[14]
M3c,activation,False,True,Qwen3-4B-SafeRL||Qwen3-4B-abliterated,Qwen3-4B-SafeRL,Qwen3-4B-abliterated,r_ablit,15,0.600217,0.399783,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||Qwen3-4B-abliterated.r_ablit.per_layer_abs[15]
M3c,activation,False,True,Qwen3-4B-SafeRL||Qwen3-4B-abliterated,Qwen3-4B-SafeRL,Qwen3-4B-abliterated,r_ablit,16,0.586473,0.413527,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||Qwen3-4B-abliterated.r_ablit.per_layer_abs[16]
M3c,activation,False,True,Qwen3-4B-SafeRL||Qwen3-4B-abliterated,Qwen3-4B-SafeRL,Qwen3-4B-abliterated,r_ablit,17,0.495655,0.504345,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||Qwen3-4B-abliterated.r_ablit.per_layer_abs[17]
M3c,activation,False,True,Qwen3-4B-SafeRL||Qwen3-4B-abliterated,Qwen3-4B-SafeRL,Qwen3-4B-abliterated,r_ablit,18,0.425704,0.574296,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||Qwen3-4B-abliterated.r_ablit.per_layer_abs[18]
M3c,activation,False,True,Qwen3-4B-SafeRL||Qwen3-4B-abliterated,Qwen3-4B-SafeRL,Qwen3-4B-abliterated,r_ablit,19,0.024228,0.975772,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||Qwen3-4B-abliterated.r_ablit.per_layer_abs[19]
M3c,activation,False,True,Qwen3-4B-SafeRL||Qwen3-4B-abliterated,Qwen3-4B-SafeRL,Qwen3-4B-abliterated,r_ablit,20,0.09236,0.90764,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||Qwen3-4B-abliterated.r_ablit.per_layer_abs[20]
M3c,activation,False,True,Qwen3-4B-SafeRL||Qwen3-4B-abliterated,Qwen3-4B-SafeRL,Qwen3-4B-abliterated,r_ablit,21,0.02977,0.97023,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||Qwen3-4B-abliterated.r_ablit.per_layer_abs[21]
M3c,activation,False,True,Qwen3-4B-SafeRL||Qwen3-4B-abliterated,Qwen3-4B-SafeRL,Qwen3-4B-abliterated,r_ablit,22,0.02585,0.97415,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||Qwen3-4B-abliterated.r_ablit.per_layer_abs[22]
M3c,activation,False,True,Qwen3-4B-SafeRL||Qwen3-4B-abliterated,Qwen3-4B-SafeRL,Qwen3-4B-abliterated,r_ablit,23,0.003323,0.996677,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||Qwen3-4B-abliterated.r_ablit.per_layer_abs[23]
M3c,activation,False,True,Qwen3-4B-SafeRL||Qwen3-4B-abliterated,Qwen3-4B-SafeRL,Qwen3-4B-abliterated,r_ablit,24,0.043469,0.956531,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||Qwen3-4B-abliterated.r_ablit.per_layer_abs[24]
M3c,activation,False,True,Qwen3-4B-SafeRL||Qwen3-4B-abliterated,Qwen3-4B-SafeRL,Qwen3-4B-abliterated,r_ablit,25,0.05526,0.94474,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||Qwen3-4B-abliterated.r_ablit.per_layer_abs[25]
M3c,activation,False,True,Qwen3-4B-SafeRL||Qwen3-4B-abliterated,Qwen3-4B-SafeRL,Qwen3-4B-abliterated,r_ablit,26,0.033906,0.966094,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||Qwen3-4B-abliterated.r_ablit.per_layer_abs[26]
M3c,activation,False,True,Qwen3-4B-SafeRL||Qwen3-4B-abliterated,Qwen3-4B-SafeRL,Qwen3-4B-abliterated,r_ablit,27,0.042564,0.957436,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||Qwen3-4B-abliterated.r_ablit.per_layer_abs[27]
M3c,activation,False,True,Qwen3-4B-SafeRL||Qwen3-4B-abliterated,Qwen3-4B-SafeRL,Qwen3-4B-abliterated,r_ablit,28,0.022034,0.977966,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||Qwen3-4B-abliterated.r_ablit.per_layer_abs[28]
M3c,activation,False,True,Qwen3-4B-SafeRL||Qwen3-4B-abliterated,Qwen3-4B-SafeRL,Qwen3-4B-abliterated,r_ablit,29,0.007566,0.992434,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||Qwen3-4B-abliterated.r_ablit.per_layer_abs[29]
M3c,activation,False,True,Qwen3-4B-SafeRL||Qwen3-4B-abliterated,Qwen3-4B-SafeRL,Qwen3-4B-abliterated,r_ablit,30,0.029006,0.970994,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||Qwen3-4B-abliterated.r_ablit.per_layer_abs[30]
M3c,activation,False,True,Qwen3-4B-SafeRL||Qwen3-4B-abliterated,Qwen3-4B-SafeRL,Qwen3-4B-abliterated,r_ablit,31,0.039504,0.960496,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||Qwen3-4B-abliterated.r_ablit.per_layer_abs[31]
M3c,activation,False,True,Qwen3-4B-SafeRL||Qwen3-4B-abliterated,Qwen3-4B-SafeRL,Qwen3-4B-abliterated,r_ablit,32,0.043688,0.956312,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||Qwen3-4B-abliterated.r_ablit.per_layer_abs[32]
M3c,activation,False,True,Qwen3-4B-SafeRL||Qwen3-4B-abliterated,Qwen3-4B-SafeRL,Qwen3-4B-abliterated,r_ablit,33,0.067703,0.932297,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||Qwen3-4B-abliterated.r_ablit.per_layer_abs[33]
M3c,activation,False,True,Qwen3-4B-SafeRL||Qwen3-4B-abliterated,Qwen3-4B-SafeRL,Qwen3-4B-abliterated,r_ablit,34,0.073471,0.926529,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||Qwen3-4B-abliterated.r_ablit.per_layer_abs[34]
M3c,activation,False,True,Qwen3-4B-SafeRL||Qwen3-4B-abliterated,Qwen3-4B-SafeRL,Qwen3-4B-abliterated,r_ablit,35,0.104465,0.895535,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||Qwen3-4B-abliterated.r_ablit.per_layer_abs[35]
M3c,activation,False,True,Qwen3-4B-SafeRL||Qwen3-4B-abliterated,Qwen3-4B-SafeRL,Qwen3-4B-abliterated,r_ablit,36,0.119054,0.880946,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||Qwen3-4B-abliterated.r_ablit.per_layer_abs[36]
M3c,activation,False,True,Qwen3-4B-SafeRL||RandInit-4B,Qwen3-4B-SafeRL,RandInit-4B,r_content,AT_BAND,0.014205,0.985795,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||RandInit-4B.r_content.at_band
M3c,activation,False,True,Qwen3-4B-SafeRL||RandInit-4B,Qwen3-4B-SafeRL,RandInit-4B,r_content,0,0.035629,0.964371,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||RandInit-4B.r_content.per_layer_abs[0]
M3c,activation,False,True,Qwen3-4B-SafeRL||RandInit-4B,Qwen3-4B-SafeRL,RandInit-4B,r_content,1,0.013238,0.986762,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||RandInit-4B.r_content.per_layer_abs[1]
M3c,activation,False,True,Qwen3-4B-SafeRL||RandInit-4B,Qwen3-4B-SafeRL,RandInit-4B,r_content,2,0.006481,0.993519,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||RandInit-4B.r_content.per_layer_abs[2]
M3c,activation,False,True,Qwen3-4B-SafeRL||RandInit-4B,Qwen3-4B-SafeRL,RandInit-4B,r_content,3,0.004677,0.995323,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||RandInit-4B.r_content.per_layer_abs[3]
M3c,activation,False,True,Qwen3-4B-SafeRL||RandInit-4B,Qwen3-4B-SafeRL,RandInit-4B,r_content,4,0.022902,0.977098,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||RandInit-4B.r_content.per_layer_abs[4]
M3c,activation,False,True,Qwen3-4B-SafeRL||RandInit-4B,Qwen3-4B-SafeRL,RandInit-4B,r_content,5,0.00317,0.99683,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||RandInit-4B.r_content.per_layer_abs[5]
M3c,activation,False,True,Qwen3-4B-SafeRL||RandInit-4B,Qwen3-4B-SafeRL,RandInit-4B,r_content,6,0.003594,0.996406,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||RandInit-4B.r_content.per_layer_abs[6]
M3c,activation,False,True,Qwen3-4B-SafeRL||RandInit-4B,Qwen3-4B-SafeRL,RandInit-4B,r_content,7,0.004659,0.995341,LANE_A/out/released/cross_checkpoint_directions.json,pairs.Qwen3-4B-SafeRL||RandInit-4B.r_content.per_layer_abs[7]
