lineage,site,layer,probe,cls,auroc0,tpr1_0,n_pos,n_neg,smallest_resolvable_fpr,note_0_1pct_fpr,mde_auroc_hanley_mcneil,margin_to_threshold_sd_units,sentence,mde_tpr1_mcnemar,mde_bootstrap_shift_f,group,read_site
L1,EARLY,13,diffmeans,CONTINUATION,0.9998304578993056,0.9947916666666666,384,384,0.0026041666666666665,0.1%FPR NOT reportable (n_neg<1000),0.010462700075782982,-0.4780420905472274,"At n_pos=384, n_neg=384, a drop of AUROC from 0.9998 to 0.9894 or of TPR@1%FPR by 0.0206 (fraction of hits lost) would have been detected with ~80% power; the observed alpha=1.00 change on this cell was d_auroc=0.0, d_tpr1=0.0 [[0.0, 0.0]].",0.02062484622001648,0.05,,
L1,EARLY,13,logistic,CONTINUATION,1.0,1.0,384,384,0.0026041666666666665,0.1%FPR NOT reportable (n_neg<1000),0.010294423362655958,0.831247806132988,"At n_pos=384, n_neg=384, a drop of AUROC from 1.0000 to 0.9897 or of TPR@1%FPR by 0.0204 (fraction of hits lost) would have been detected with ~80% power; the observed alpha=1.00 change on this cell was d_auroc=0.0, d_tpr1=0.0 [[0.0, 0.0]].",0.020404815673828125,0.35,,
L1,EARLY,14,diffmeans,CONTINUATION,0.9999864366319444,1.0,384,384,0.0026041666666666665,0.1%FPR NOT reportable (n_neg<1000),0.010308085120571686,-0.08060484906993863,"At n_pos=384, n_neg=384, a drop of AUROC from 1.0000 to 0.9897 or of TPR@1%FPR by 0.0205 (fraction of hits lost) would have been detected with ~80% power; the observed alpha=1.00 change on this cell was d_auroc=0.0, d_tpr1=0.0 [[0.0, 0.0]].",0.020467758178710938,0.1,,
L1,EARLY,14,logistic,CONTINUATION,1.0,1.0,384,384,0.0026041666666666665,0.1%FPR NOT reportable (n_neg<1000),0.010294423362655958,1.0023532616326836,"At n_pos=384, n_neg=384, a drop of AUROC from 1.0000 to 0.9897 or of TPR@1%FPR by 0.0204 (fraction of hits lost) would have been detected with ~80% power; the observed alpha=1.00 change on this cell was d_auroc=0.0, d_tpr1=0.0 [[0.0, 0.0]].",0.020431160926818848,0.35,,
L1,EARLY,15,diffmeans,CONTINUATION,0.9999593098958334,0.9973958333333334,384,384,0.0026041666666666665,0.1%FPR NOT reportable (n_neg<1000),0.010335301917933859,-0.17690263059699826,"At n_pos=384, n_neg=384, a drop of AUROC from 1.0000 to 0.9896 or of TPR@1%FPR by 0.0206 (fraction of hits lost) would have been detected with ~80% power; the observed alpha=1.00 change on this cell was d_auroc=0.0, d_tpr1=0.0 [[0.0, 0.0]].",0.0206490159034729,0.05,,
L1,EARLY,15,logistic,CONTINUATION,1.0,1.0,384,384,0.0026041666666666665,0.1%FPR NOT reportable (n_neg<1000),0.010294423362655958,1.1964990785811354,"At n_pos=384, n_neg=384, a drop of AUROC from 1.0000 to 0.9897 or of TPR@1%FPR by 0.0205 (fraction of hits lost) would have been detected with ~80% power; the observed alpha=1.00 change on this cell was d_auroc=0.0, d_tpr1=0.0 [[0.0, 0.0]].",0.020540982484817505,0.35,,
L1,EARLY,16,diffmeans,CONTINUATION,0.9999254014756944,0.9973958333333334,384,384,0.0026041666666666665,0.1%FPR NOT reportable (n_neg<1000),0.010369125668467816,-0.28947608275326997,"At n_pos=384, n_neg=384, a drop of AUROC from 0.9999 to 0.9896 or of TPR@1%FPR by 0.0205 (fraction of hits lost) would have been detected with ~80% power; the observed alpha=1.00 change on this cell was d_auroc=0.0, d_tpr1=0.0 [[0.0, 0.0]].",0.02052822709083557,0.05,,
L1,EARLY,16,logistic,CONTINUATION,1.0,1.0,384,384,0.0026041666666666665,0.1%FPR NOT reportable (n_neg<1000),0.010294423362655958,1.0620369994111742,"At n_pos=384, n_neg=384, a drop of AUROC from 1.0000 to 0.9897 or of TPR@1%FPR by 0.0206 (fraction of hits lost) would have been detected with ~80% power; the observed alpha=1.00 change on this cell was d_auroc=0.0, d_tpr1=0.0 [[0.0, 0.0]].",0.020599395036697388,0.35,,
L1,EARLY,17,diffmeans,CONTINUATION,0.9998982747395834,0.9973958333333334,384,384,0.0026041666666666665,0.1%FPR NOT reportable (n_neg<1000),0.010396029502620863,-0.3693633243625885,"At n_pos=384, n_neg=384, a drop of AUROC from 0.9999 to 0.9895 or of TPR@1%FPR by 0.0205 (fraction of hits lost) would have been detected with ~80% power; the observed alpha=1.00 change on this cell was d_auroc=0.0, d_tpr1=0.0 [[0.0, 0.0]].",0.020478874444961548,0.05,,
L1,EARLY,17,logistic,CONTINUATION,1.0,1.0,384,384,0.0026041666666666665,0.1%FPR NOT reportable (n_neg<1000),0.010294423362655958,0.9038575254107499,"At n_pos=384, n_neg=384, a drop of AUROC from 1.0000 to 0.9897 or of TPR@1%FPR by 0.0205 (fraction of hits lost) would have been detected with ~80% power; the observed alpha=1.00 change on this cell was d_auroc=0.0, d_tpr1=0.0 [[0.0, 0.0]].",0.020453810691833496,0.35,,
L1,EARLY,18,diffmeans,CONTINUATION,0.9997965494791666,0.9921875,384,384,0.0026041666666666665,0.1%FPR NOT reportable (n_neg<1000),0.010495727253775455,-0.6806551772318379,"At n_pos=384, n_neg=384, a drop of AUROC from 0.9998 to 0.9893 or of TPR@1%FPR by 0.0207 (fraction of hits lost) would have been detected with ~80% power; the observed alpha=1.00 change on this cell was d_auroc=0.0, d_tpr1=0.0 [[0.0, 0.0]].",0.020675957202911377,0.05,,
L1,EARLY,18,logistic,CONTINUATION,1.0,1.0,384,384,0.0026041666666666665,0.1%FPR NOT reportable (n_neg<1000),0.010294423362655958,0.4030215897680514,"At n_pos=384, n_neg=384, a drop of AUROC from 1.0000 to 0.9897 or of TPR@1%FPR by 0.0206 (fraction of hits lost) would have been detected with ~80% power; the observed alpha=1.00 change on this cell was d_auroc=0.0, d_tpr1=0.0 [[0.0, 0.0]].",0.020585328340530396,0.35,,
L1,EARLY,19,diffmeans,CONTINUATION,0.9999254014756944,0.9973958333333334,384,384,0.0026041666666666665,0.1%FPR NOT reportable (n_neg<1000),0.010369125668467816,-0.6373513888451523,"At n_pos=384, n_neg=384, a drop of AUROC from 0.9999 to 0.9896 or of TPR@1%FPR by 0.0205 (fraction of hits lost) would have been detected with ~80% power; the observed alpha=1.00 change on this cell was d_auroc=0.0, d_tpr1=0.0 [[0.0, 0.0]].",0.0204617977142334,0.05,,
L1,EARLY,19,logistic,CONTINUATION,1.0,1.0,384,384,0.0026041666666666665,0.1%FPR NOT reportable (n_neg<1000),0.010294423362655958,0.6838078127111652,"At n_pos=384, n_neg=384, a drop of AUROC from 1.0000 to 0.9897 or of TPR@1%FPR by 0.0206 (fraction of hits lost) would have been detected with ~80% power; the observed alpha=1.00 change on this cell was d_auroc=0.0, d_tpr1=0.0 [[0.0, 0.0]].",0.02055153250694275,0.35,,
L1,EARLY,20,diffmeans,CONTINUATION,0.9998508029513888,0.9947916666666666,384,384,0.0026041666666666665,0.1%FPR NOT reportable (n_neg<1000),0.010442786035550267,-0.5833029497731942,"At n_pos=384, n_neg=384, a drop of AUROC from 0.9999 to 0.9894 or of TPR@1%FPR by 0.0207 (fraction of hits lost) would have been detected with ~80% power; the observed alpha=1.00 change on this cell was d_auroc=0.0, d_tpr1=0.0 [[0.0, 0.0]].",0.02069532871246338,0.05,,
L1,EARLY,20,logistic,CONTINUATION,1.0,1.0,384,384,0.0026041666666666665,0.1%FPR NOT reportable (n_neg<1000),0.010294423362655958,0.8078882764788403,"At n_pos=384, n_neg=384, a drop of AUROC from 1.0000 to 0.9897 or of TPR@1%FPR by 0.0204 (fraction of hits lost) would have been detected with ~80% power; the observed alpha=1.00 change on this cell was d_auroc=0.0, d_tpr1=0.0 [[0.0, 0.0]].",0.020440906286239624,0.35,,
L1,EARLY,21,diffmeans,CONTINUATION,0.9996676974826388,0.9947916666666666,384,384,0.0026041666666666665,0.1%FPR NOT reportable (n_neg<1000),0.01061943351709016,-0.9564381476982541,"At n_pos=384, n_neg=384, a drop of AUROC from 0.9997 to 0.9890 or of TPR@1%FPR by 0.0206 (fraction of hits lost) would have been detected with ~80% power; the observed alpha=1.00 change on this cell was d_auroc=0.0, d_tpr1=0.0 [[0.0, 0.0]].",0.020559102296829224,0.05,,
L1,EARLY,21,logistic,CONTINUATION,1.0,1.0,384,384,0.0026041666666666665,0.1%FPR NOT reportable (n_neg<1000),0.010294423362655958,1.2801989465345112,"At n_pos=384, n_neg=384, a drop of AUROC from 1.0000 to 0.9897 or of TPR@1%FPR by 0.0205 (fraction of hits lost) would have been detected with ~80% power; the observed alpha=1.00 change on this cell was d_auroc=0.0, d_tpr1=0.0 [[0.0, 0.0]].",0.0205308198928833,0.35,,
L1,EARLY,band,diffmeans,CONTINUATION,0.99993896484375,1.0,384,384,0.0026041666666666665,0.1%FPR NOT reportable (n_neg<1000),0.010355622229370476,-0.2227022468067526,"At n_pos=384, n_neg=384, a drop of AUROC from 0.9999 to 0.9896 or of TPR@1%FPR by 0.0204 (fraction of hits lost) would have been detected with ~80% power; the observed alpha=1.00 change on this cell was d_auroc=0.0, d_tpr1=0.0 [[0.0, 0.0]].",0.020399808883666992,0.05,,
L1,EARLY,band,logistic,CONTINUATION,1.0,1.0,384,384,0.0026041666666666665,0.1%FPR NOT reportable (n_neg<1000),0.010294423362655958,0.9553857467547467,"At n_pos=384, n_neg=384, a drop of AUROC from 1.0000 to 0.9897 or of TPR@1%FPR by 0.0205 (fraction of hits lost) would have been detected with ~80% power; the observed alpha=1.00 change on this cell was d_auroc=0.0, d_tpr1=0.0 [[0.0, 0.0]].",0.020512640476226807,0.35,,
L1,LATE,13,diffmeans,CONTINUATION,0.9977959526909722,0.9296875,384,384,0.0026041666666666665,0.1%FPR NOT reportable (n_neg<1000),0.012177525486849028,-1.0374512624983825,"At n_pos=384, n_neg=384, a drop of AUROC from 0.9978 to 0.9856 or of TPR@1%FPR by 0.0222 (fraction of hits lost) would have been detected with ~80% power; the observed alpha=1.00 change on this cell was d_auroc=0.0, d_tpr1=0.0 [[0.0, 0.0]].",0.022231310606002808,0.02,,
L1,LATE,13,logistic,CONTINUATION,1.0,1.0,384,384,0.0026041666666666665,0.1%FPR NOT reportable (n_neg<1000),0.010294423362655958,0.4389594848689717,"At n_pos=384, n_neg=384, a drop of AUROC from 1.0000 to 0.9897 or of TPR@1%FPR by 0.0204 (fraction of hits lost) would have been detected with ~80% power; the observed alpha=1.00 change on this cell was d_auroc=0.0, d_tpr1=0.0 [[0.0, 0.0]].",0.020415544509887695,0.2,,
L1,LATE,14,diffmeans,CONTINUATION,0.9982435438368056,0.9270833333333334,384,384,0.0026041666666666665,0.1%FPR NOT reportable (n_neg<1000),0.01183761960216445,-0.902555089365792,"At n_pos=384, n_neg=384, a drop of AUROC from 0.9982 to 0.9864 or of TPR@1%FPR by 0.0220 (fraction of hits lost) would have been detected with ~80% power; the observed alpha=1.00 change on this cell was d_auroc=0.0, d_tpr1=0.0 [[0.0, 0.0]].",0.0219724178314209,0.02,,
L1,LATE,14,logistic,CONTINUATION,1.0,1.0,384,384,0.0026041666666666665,0.1%FPR NOT reportable (n_neg<1000),0.010294423362655958,0.533069794946606,"At n_pos=384, n_neg=384, a drop of AUROC from 1.0000 to 0.9897 or of TPR@1%FPR by 0.0205 (fraction of hits lost) would have been detected with ~80% power; the observed alpha=1.00 change on this cell was d_auroc=0.0, d_tpr1=0.0 [[0.0, 0.0]].",0.020546913146972656,0.2,,
L1,LATE,15,diffmeans,CONTINUATION,0.9986233181423612,0.9427083333333334,384,384,0.0026041666666666665,0.1%FPR NOT reportable (n_neg<1000),0.011535245360688284,-0.8742905796284242,"At n_pos=384, n_neg=384, a drop of AUROC from 0.9986 to 0.9871 or of TPR@1%FPR by 0.0219 (fraction of hits lost) would have been detected with ~80% power; the observed alpha=1.00 change on this cell was d_auroc=0.0, d_tpr1=0.0 [[0.0, 0.0]].",0.021854549646377563,0.02,,
L1,LATE,15,logistic,CONTINUATION,1.0,1.0,384,384,0.0026041666666666665,0.1%FPR NOT reportable (n_neg<1000),0.010294423362655958,0.5971560745140548,"At n_pos=384, n_neg=384, a drop of AUROC from 1.0000 to 0.9897 or of TPR@1%FPR by 0.0205 (fraction of hits lost) would have been detected with ~80% power; the observed alpha=1.00 change on this cell was d_auroc=0.0, d_tpr1=0.0 [[0.0, 0.0]].",0.020464956760406494,0.35,,
L1,LATE,16,diffmeans,CONTINUATION,0.9990709092881944,0.9583333333333334,384,384,0.0026041666666666665,0.1%FPR NOT reportable (n_neg<1000),0.011159650287542067,-0.7818741396637594,"At n_pos=384, n_neg=384, a drop of AUROC from 0.9991 to 0.9879 or of TPR@1%FPR by 0.0214 (fraction of hits lost) would have been detected with ~80% power; the observed alpha=1.00 change on this cell was d_auroc=0.0, d_tpr1=0.0 [[0.0, 0.0]].",0.02141222357749939,0.02,,
L1,LATE,16,logistic,CONTINUATION,1.0,1.0,384,384,0.0026041666666666665,0.1%FPR NOT reportable (n_neg<1000),0.010294423362655958,0.7884769853582126,"At n_pos=384, n_neg=384, a drop of AUROC from 1.0000 to 0.9897 or of TPR@1%FPR by 0.0208 (fraction of hits lost) would have been detected with ~80% power; the observed alpha=1.00 change on this cell was d_auroc=0.0, d_tpr1=0.0 [[0.0, 0.0]].",0.020751982927322388,0.35,,
L1,LATE,17,diffmeans,CONTINUATION,0.9994099934895834,0.9765625,384,384,0.0026041666666666665,0.1%FPR NOT reportable (n_neg<1000),0.010858904579222006,-0.8301133209231694,"At n_pos=384, n_neg=384, a drop of AUROC from 0.9994 to 0.9886 or of TPR@1%FPR by 0.0210 (fraction of hits lost) would have been detected with ~80% power; the observed alpha=1.00 change on this cell was d_auroc=0.0, d_tpr1=0.0 [[0.0, 0.0]].",0.020973652601242065,0.02,,
L1,LATE,17,logistic,CONTINUATION,1.0,1.0,384,384,0.0026041666666666665,0.1%FPR NOT reportable (n_neg<1000),0.010294423362655958,0.8021358075040824,"At n_pos=384, n_neg=384, a drop of AUROC from 1.0000 to 0.9897 or of TPR@1%FPR by 0.0205 (fraction of hits lost) would have been detected with ~80% power; the observed alpha=1.00 change on this cell was d_auroc=0.0, d_tpr1=0.0 [[0.0, 0.0]].",0.020468205213546753,0.35,,
L1,LATE,18,diffmeans,CONTINUATION,0.9992404513888888,0.96875,384,384,0.0026041666666666665,0.1%FPR NOT reportable (n_neg<1000),0.011011182217203541,-0.8965138641689744,"At n_pos=384, n_neg=384, a drop of AUROC from 0.9992 to 0.9882 or of TPR@1%FPR by 0.0211 (fraction of hits lost) would have been detected with ~80% power; the observed alpha=1.00 change on this cell was d_auroc=0.0, d_tpr1=0.0 [[0.0, 0.0]].",0.02113097906112671,0.02,,
L1,LATE,18,logistic,CONTINUATION,1.0,1.0,384,384,0.0026041666666666665,0.1%FPR NOT reportable (n_neg<1000),0.010294423362655958,0.6994362613233734,"At n_pos=384, n_neg=384, a drop of AUROC from 1.0000 to 0.9897 or of TPR@1%FPR by 0.0205 (fraction of hits lost) would have been detected with ~80% power; the observed alpha=1.00 change on this cell was d_auroc=0.0, d_tpr1=0.0 [[0.0, 0.0]].",0.02051606774330139,0.35,,
L1,LATE,19,diffmeans,CONTINUATION,0.9981282552083334,0.9296875,384,384,0.0026041666666666665,0.1%FPR NOT reportable (n_neg<1000),0.011926778482219014,-1.1353599013942637,"At n_pos=384, n_neg=384, a drop of AUROC from 0.9981 to 0.9862 or of TPR@1%FPR by 0.0220 (fraction of hits lost) would have been detected with ~80% power; the observed alpha=1.00 change on this cell was d_auroc=0.0, d_tpr1=0.0 [[0.0, 0.0]].",0.022028028964996338,0.02,,
L1,LATE,19,logistic,CONTINUATION,1.0,1.0,384,384,0.0026041666666666665,0.1%FPR NOT reportable (n_neg<1000),0.010294423362655958,0.8636525759698092,"At n_pos=384, n_neg=384, a drop of AUROC from 1.0000 to 0.9897 or of TPR@1%FPR by 0.0205 (fraction of hits lost) would have been detected with ~80% power; the observed alpha=1.00 change on this cell was d_auroc=0.0, d_tpr1=0.0 [[0.0, 0.0]].",0.020518898963928223,0.35,,
L1,LATE,20,diffmeans,CONTINUATION,0.9967176649305556,0.9296875,384,384,0.0026041666666666665,0.1%FPR NOT reportable (n_neg<1000),0.01293649203871039,-1.5828277551230852,"At n_pos=384, n_neg=384, a drop of AUROC from 0.9967 to 0.9838 or of TPR@1%FPR by 0.0220 (fraction of hits lost) would have been detected with ~80% power; the observed alpha=1.00 change on this cell was d_auroc=0.0, d_tpr1=0.0 [[0.0, 0.0]].",0.0220184326171875,0.02,,
L1,LATE,20,logistic,CONTINUATION,1.0,1.0,384,384,0.0026041666666666665,0.1%FPR NOT reportable (n_neg<1000),0.010294423362655958,0.6402635253187101,"At n_pos=384, n_neg=384, a drop of AUROC from 1.0000 to 0.9897 or of TPR@1%FPR by 0.0205 (fraction of hits lost) would have been detected with ~80% power; the observed alpha=1.00 change on this cell was d_auroc=0.0, d_tpr1=0.0 [[0.0, 0.0]].",0.020534873008728027,0.35,,
L1,LATE,21,diffmeans,CONTINUATION,0.9980604383680556,0.9583333333333334,384,384,0.0026041666666666665,0.1%FPR NOT reportable (n_neg<1000),0.011978688599301068,-1.2954328286204133,"At n_pos=384, n_neg=384, a drop of AUROC from 0.9981 to 0.9861 or of TPR@1%FPR by 0.0213 (fraction of hits lost) would have been detected with ~80% power; the observed alpha=1.00 change on this cell was d_auroc=0.0, d_tpr1=0.0 [[0.0, 0.0]].",0.021331727504730225,0.02,,
L1,LATE,21,logistic,CONTINUATION,1.0,1.0,384,384,0.0026041666666666665,0.1%FPR NOT reportable (n_neg<1000),0.010294423362655958,0.45404134645160427,"At n_pos=384, n_neg=384, a drop of AUROC from 1.0000 to 0.9897 or of TPR@1%FPR by 0.0206 (fraction of hits lost) would have been detected with ~80% power; the observed alpha=1.00 change on this cell was d_auroc=0.0, d_tpr1=0.0 [[0.0, 0.0]].",0.020631343126296997,0.35,,
L1,LATE,band,diffmeans,CONTINUATION,0.9985622829861112,0.9453125,384,384,0.0026041666666666665,0.1%FPR NOT reportable (n_neg<1000),0.011584786444359119,-0.9447856547206298,"At n_pos=384, n_neg=384, a drop of AUROC from 0.9986 to 0.9870 or of TPR@1%FPR by 0.0217 (fraction of hits lost) would have been detected with ~80% power; the observed alpha=1.00 change on this cell was d_auroc=0.0, d_tpr1=0.0 [[0.0, 0.0]].",0.021696269512176514,0.02,,
L1,LATE,band,logistic,CONTINUATION,1.0,1.0,384,384,0.0026041666666666665,0.1%FPR NOT reportable (n_neg<1000),0.010294423362655958,0.6051334903042265,"At n_pos=384, n_neg=384, a drop of AUROC from 1.0000 to 0.9897 or of TPR@1%FPR by 0.0205 (fraction of hits lost) would have been detected with ~80% power; the observed alpha=1.00 change on this cell was d_auroc=0.0, d_tpr1=0.0 [[0.0, 0.0]].",0.02050262689590454,0.35,,
L2,EARLY,13,diffmeans,CONTINUATION,0.9996880425347222,0.9947916666666666,384,384,0.0026041666666666665,0.1%FPR NOT reportable (n_neg<1000),0.010600085377896584,-0.8133518907887478,"At n_pos=384, n_neg=384, a drop of AUROC from 0.9997 to 0.9891 or of TPR@1%FPR by 0.0206 (fraction of hits lost) would have been detected with ~80% power; the observed alpha=1.00 change on this cell was d_auroc=0.0, d_tpr1=0.0 [[0.0, 0.0]].",0.02055811882019043,0.02,,
L2,EARLY,13,logistic,CONTINUATION,1.0,1.0,384,384,0.0026041666666666665,0.1%FPR NOT reportable (n_neg<1000),0.010294423362655958,0.4147035876008066,"At n_pos=384, n_neg=384, a drop of AUROC from 1.0000 to 0.9897 or of TPR@1%FPR by 0.0206 (fraction of hits lost) would have been detected with ~80% power; the observed alpha=1.00 change on this cell was d_auroc=0.0, d_tpr1=0.0 [[0.0, 0.0]].",0.02056911587715149,0.35,,
L2,EARLY,14,diffmeans,CONTINUATION,0.9999254014756944,1.0,384,384,0.0026041666666666665,0.1%FPR NOT reportable (n_neg<1000),0.010369125668467816,-0.33945063461647573,"At n_pos=384, n_neg=384, a drop of AUROC from 0.9999 to 0.9896 or of TPR@1%FPR by 0.0206 (fraction of hits lost) would have been detected with ~80% power; the observed alpha=1.00 change on this cell was d_auroc=0.0, d_tpr1=0.0 [[0.0, 0.0]].",0.020569592714309692,0.1,,
L2,EARLY,14,logistic,CONTINUATION,0.9999932183159722,1.0,384,384,0.0026041666666666665,0.1%FPR NOT reportable (n_neg<1000),0.010301258717487993,-0.18112773525647466,"At n_pos=384, n_neg=384, a drop of AUROC from 1.0000 to 0.9897 or of TPR@1%FPR by 0.0205 (fraction of hits lost) would have been detected with ~80% power; the observed alpha=1.00 change on this cell was d_auroc=0.0, d_tpr1=0.0 [[0.0, 0.0]].",0.02050432562828064,0.35,,
L2,EARLY,15,diffmeans,CONTINUATION,0.9995388454861112,0.9921875,384,384,0.0026041666666666665,0.1%FPR NOT reportable (n_neg<1000),0.010740435623179279,-0.928687270379729,"At n_pos=384, n_neg=384, a drop of AUROC from 0.9995 to 0.9888 or of TPR@1%FPR by 0.0207 (fraction of hits lost) would have been detected with ~80% power; the observed alpha=1.00 change on this cell was d_auroc=0.0, d_tpr1=0.0 [[0.0, 0.0]].",0.020702630281448364,0.02,,
L2,EARLY,15,logistic,CONTINUATION,0.9999796549479166,1.0,384,384,0.0026041666666666665,0.1%FPR NOT reportable (n_neg<1000),0.010314902607206355,-0.7267380441131737,"At n_pos=384, n_neg=384, a drop of AUROC from 1.0000 to 0.9897 or of TPR@1%FPR by 0.0206 (fraction of hits lost) would have been detected with ~80% power; the observed alpha=1.00 change on this cell was d_auroc=0.0, d_tpr1=0.0 [[0.0, 0.0]].",0.02056315541267395,0.35,,
L2,EARLY,16,diffmeans,CONTINUATION,0.9994167751736112,0.9947916666666666,384,384,0.0026041666666666665,0.1%FPR NOT reportable (n_neg<1000),0.010852729969510144,-0.9146728447011643,"At n_pos=384, n_neg=384, a drop of AUROC from 0.9994 to 0.9886 or of TPR@1%FPR by 0.0206 (fraction of hits lost) would have been detected with ~80% power; the observed alpha=1.00 change on this cell was d_auroc=0.0, d_tpr1=0.0 [[0.0, 0.0]].",0.02063778042793274,0.02,,
L2,EARLY,16,logistic,CONTINUATION,0.9999932183159722,1.0,384,384,0.0026041666666666665,0.1%FPR NOT reportable (n_neg<1000),0.010301258717487993,-0.6492616365290784,"At n_pos=384, n_neg=384, a drop of AUROC from 1.0000 to 0.9897 or of TPR@1%FPR by 0.0205 (fraction of hits lost) would have been detected with ~80% power; the observed alpha=1.00 change on this cell was d_auroc=0.0, d_tpr1=0.0 [[0.0, 0.0]].",0.020450502634048462,0.35,,
L2,EARLY,17,diffmeans,CONTINUATION,0.9990912543402778,0.9765625,384,384,0.0026041666666666665,0.1%FPR NOT reportable (n_neg<1000),0.011142025881203499,-1.0065489744467488,"At n_pos=384, n_neg=384, a drop of AUROC from 0.9991 to 0.9879 or of TPR@1%FPR by 0.0211 (fraction of hits lost) would have been detected with ~80% power; the observed alpha=1.00 change on this cell was d_auroc=0.0, d_tpr1=0.0 [[0.0, 0.0]].",0.021073609590530396,0.02,,
L2,EARLY,17,logistic,CONTINUATION,0.9999932183159722,1.0,384,384,0.0026041666666666665,0.1%FPR NOT reportable (n_neg<1000),0.010301258717487993,-0.22283215042879412,"At n_pos=384, n_neg=384, a drop of AUROC from 1.0000 to 0.9897 or of TPR@1%FPR by 0.0206 (fraction of hits lost) would have been detected with ~80% power; the observed alpha=1.00 change on this cell was d_auroc=0.0, d_tpr1=0.0 [[0.0, 0.0]].",0.020564675331115723,0.35,,
L2,EARLY,18,logistic,CONTINUATION,0.9999864366319444,1.0,384,384,0.0026041666666666665,0.1%FPR NOT reportable (n_neg<1000),0.010308085120571686,-0.0791403478080032,"At n_pos=384, n_neg=384, a drop of AUROC from 1.0000 to 0.9897 or of TPR@1%FPR by 0.0205 (fraction of hits lost) would have been detected with ~80% power; the observed alpha=1.00 change on this cell was d_auroc=0.0, d_tpr1=0.0 [[0.0, 0.0]].",0.02051028609275818,0.35,,
L2,EARLY,19,logistic,CONTINUATION,1.0,1.0,384,384,0.0026041666666666665,0.1%FPR NOT reportable (n_neg<1000),0.010294423362655958,0.027085159249143367,"At n_pos=384, n_neg=384, a drop of AUROC from 1.0000 to 0.9897 or of TPR@1%FPR by 0.0206 (fraction of hits lost) would have been detected with ~80% power; the observed alpha=1.00 change on this cell was d_auroc=0.0, d_tpr1=0.0 [[0.0, 0.0]].",0.020629942417144775,0.2,,
L2,EARLY,20,logistic,CONTINUATION,1.0,1.0,384,384,0.0026041666666666665,0.1%FPR NOT reportable (n_neg<1000),0.010294423362655958,0.1154633627443769,"At n_pos=384, n_neg=384, a drop of AUROC from 1.0000 to 0.9897 or of TPR@1%FPR by 0.0205 (fraction of hits lost) would have been detected with ~80% power; the observed alpha=1.00 change on this cell was d_auroc=0.0, d_tpr1=0.0 [[0.0, 0.0]].",0.02048933506011963,0.35,,
L2,EARLY,21,logistic,CONTINUATION,1.0,1.0,384,384,0.0026041666666666665,0.1%FPR NOT reportable (n_neg<1000),0.010294423362655958,0.005980382915729098,"At n_pos=384, n_neg=384, a drop of AUROC from 1.0000 to 0.9897 or of TPR@1%FPR by 0.0205 (fraction of hits lost) would have been detected with ~80% power; the observed alpha=1.00 change on this cell was d_auroc=0.0, d_tpr1=0.0 [[0.0, 0.0]].",0.020508766174316406,0.35,,
L2,EARLY,band,diffmeans,CONTINUATION,0.9959242078993056,0.8880208333333334,384,384,0.0026041666666666665,0.1%FPR NOT reportable (n_neg<1000),0.013451388957026467,-1.6285218550464207,"At n_pos=384, n_neg=384, a drop of AUROC from 0.9959 to 0.9825 or of TPR@1%FPR by 0.0232 (fraction of hits lost) would have been detected with ~80% power; the observed alpha=1.00 change on this cell was d_auroc=0.0, d_tpr1=0.0 [[0.0, 0.0]].",0.02319401502609253,0.02,,
L2,EARLY,band,logistic,CONTINUATION,1.0,1.0,384,384,0.0026041666666666665,0.1%FPR NOT reportable (n_neg<1000),0.010294423362655958,0.019342976600794388,"At n_pos=384, n_neg=384, a drop of AUROC from 1.0000 to 0.9897 or of TPR@1%FPR by 0.0205 (fraction of hits lost) would have been detected with ~80% power; the observed alpha=1.00 change on this cell was d_auroc=0.0, d_tpr1=0.0 [[0.0, 0.0]].",0.02048027515411377,0.35,,
L2,LATE,13,diffmeans,CONTINUATION,0.9990030924479166,0.9765625,384,384,0.0026041666666666665,0.1%FPR NOT reportable (n_neg<1000),0.011218033358236013,-0.9542368989159051,"At n_pos=384, n_neg=384, a drop of AUROC from 0.9990 to 0.9878 or of TPR@1%FPR by 0.0210 (fraction of hits lost) would have been detected with ~80% power; the observed alpha=1.00 change on this cell was d_auroc=0.0, d_tpr1=0.0 [[0.0, 0.0]].",0.02100721001625061,0.02,,
L2,LATE,13,logistic,CONTINUATION,1.0,1.0,384,384,0.0026041666666666665,0.1%FPR NOT reportable (n_neg<1000),0.010294423362655958,0.167141172337259,"At n_pos=384, n_neg=384, a drop of AUROC from 1.0000 to 0.9897 or of TPR@1%FPR by 0.0205 (fraction of hits lost) would have been detected with ~80% power; the observed alpha=1.00 change on this cell was d_auroc=0.0, d_tpr1=0.0 [[0.0, 0.0]].",0.020474493503570557,0.2,,
L2,LATE,14,diffmeans,CONTINUATION,0.9996337890625,0.9947916666666666,384,384,0.0026041666666666665,0.1%FPR NOT reportable (n_neg<1000),0.010651531039265305,-0.8397119763434613,"At n_pos=384, n_neg=384, a drop of AUROC from 0.9996 to 0.9890 or of TPR@1%FPR by 0.0205 (fraction of hits lost) would have been detected with ~80% power; the observed alpha=1.00 change on this cell was d_auroc=0.0, d_tpr1=0.0 [[0.0, 0.0]].",0.02050161361694336,0.02,,
